AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle;source_file;roadSurface_original
-3,5;6,980579853;44,60065086;95,3597642;-6,305039887;0,8788;26,27450943;79,0;102,0;852,0;8,590000153;8,0;-0,5508;17,39614677;0;;;;SmoothCondition
-3,89996338;2,026619911;43,77874389;124,6238902;-4,953959942;0,8944;25,88235283;79,0;102,0;802,0;8,020000458;8,0;-0,5781;17,39614677;0;;;;SmoothCondition
-4,0;0,0;42,92305993;155,394372;-2,026619911;0,9139;24,31372643;79,0;102,0;801,0;7,789999962;8,0;-0,6445;17,39614677;0;;;;SmoothCondition
-4,09997559;0,0;42,07488202;184,8137253;0,0;0,9881;24,70588303;79,0;101,0;799,0;7,920000076;8,0;-0,6093;17,39614677;0;;;;SmoothCondition
-2,70001221;0,0;41,17791502;211,6632409;0,0;0,9764;23,92156982;79,0;101,0;803,0;7,650000095;8,0;-0,6054;17,39614677;0;;;;SmoothCondition
-2,0;0,0;40,23215907;235,3854131;0,0;0,9959;24,70588303;79,0;101,0;803,0;7,550000191;9,0;-0,5976;17,39614677;0;;;;SmoothCondition
-1,5;0,0;39,27889705;257,0183232;0,0;0,9881;24,70588303;79,0;101,0;803,0;7,820000172;9,0;-0,5898;17,39614677;0;;;;SmoothCondition
-0,5;0,0;38,33689412;277,2272704;0,0;1,0116;25,09803963;79,0;101,0;798,0;7,789999962;9,0;-0,625;17,39614677;0;;;;SmoothCondition
-0,29998779;0,0;37,42866811;296,8745094;0,0;1,0702;24,31372643;79,0;101,0;804,0;7,96999979;9,0;-0,6484;17,39614677;0;;;;SmoothCondition
-0,09997559;0,0;36,52419512;314,9803576;0,0;1,0584;24,70588303;79,0;101,0;805,0;7,610000134;9,0;-0,5937;17,39614677;0;;;;SmoothCondition
0,09997559;0,0;35,62347516;331,5638084;0,0;1,2147;25,09803963;79,0;101,0;794,0;7,820000172;10,0;-0,5039;17,39614677;0;;;;SmoothCondition
0,0;0,0;34,70774316;345,8932742;0,0;1,1951;24,70588303;79,0;101,0;799,0;7,75;10,0;-0,5117;17,39614677;0;;;;SmoothCondition
0,0;0,0;33,78825819;358,3548545;0,0;1,1326;25,49019623;79,0;101,0;801,0;7,889999866;10,0;-0,4062;17,39614677;0;;;;SmoothCondition
0,0;0,0;32,82749019;367,1186888;0,0;0,914;24,70588303;79,0;101,0;798,0;7,889999866;10,0;-0,3086;17,39614677;0;;;;SmoothCondition
0,0;0,0;31,90049924;375,7053264;0,0;0,7929;25,49019623;79,0;101,0;800,0;7,849999905;10,0;-0,2266;17,39614677;0;;;;SmoothCondition
0,0;0,0;30,98852026;383,282741;0,0;0,7108;24,31372643;79,0;101,0;799,0;7,96999979;10,0;-0,1211;17,39614677;0;;;;SmoothCondition
0,0;0,0;30,1328363;391,7934481;0,0;0,5273;24,70588303;79,0;102,0;800,0;7,889999866;10,0;-0,043;17,39614677;0;;;;SmoothCondition
0,0;0,0;29,2809053;398,982488;0,0;0,3789;24,70588303;79,0;101,0;800,0;7,730000019;10,0;0,0391;17,39614677;0;;;;SmoothCondition
0,0;0,0;28,44773931;405,5393786;0,0;0,2187;24,31372643;79,0;101,0;802,0;8,140000343;10,0;0,1133;17,39614677;0;;;;SmoothCondition
0,0;0,0;27,64459733;411,9948581;0,0;0,1133;25,09803963;79,0;101,0;795,0;7,900000095;11,0;0,1797;17,39614677;0;;;;SmoothCondition
0,0;0,0;26,92777439;420,4239634;0,0;0,082;25,09803963;79,0;101,0;803,0;7,71999979;11,0;0,1914;17,39614677;0;;;;SmoothCondition
0,0;0,0;26,21095145;427,8079803;0,0;0,0859;24,70588303;79,0;101,0;802,0;7,800000191;11,0;0,1953;17,39614677;0;;;;SmoothCondition
0,0;0,0;25,52415246;435,1605695;0,0;0,1016;25,09803963;79,0;102,0;798,0;8,180000305;11,0;0,1875;17,39614677;0;;;;SmoothCondition
0,0;0,0;24,85987144;442,2720893;0,0;0,0664;25,88235283;79,0;101,0;797,0;7,869999886;10,0;0,1914;17,39614677;0;;;;SmoothCondition
0,0;0,0;24,19183746;448,3656937;0,0;0,0664;25,09803963;79,0;101,0;798,0;7,389999866;11,0;0,1953;17,39614677;0;;;;SmoothCondition
0,0;0,0;23,50503848;452,8978245;0,0;0,0625;25,09803963;79,0;101,0;807,0;8,090000153;10,0;0,1953;17,39614677;0;;;;SmoothCondition
0,0;0,0;22,77695645;454,820756;0,0;0,0703;24,70588303;79,0;101,0;802,0;7,730000019;10,0;0,1914;17,39614677;0;;;;SmoothCondition
0,0;0,0;22,01134442;453,9266086;0,0;0,0703;24,70588303;79,0;102,0;799,0;7,989999771;10,0;0,1914;17,39614677;0;;;;SmoothCondition
0,0;0,0;21,21195548;450,0732528;0,0;0,0391;24,70588303;79,0;101,0;800,0;7,610000134;10,0;0,1914;17,39614677;0;;;;SmoothCondition
0,0;0,0;20,40130751;444,2814219;0,0;-0,0625;35,68627548;79,0;101,0;794,0;8,010000229;11,0;0,2422;17,39614677;0;;;;SmoothCondition
0,0;0,0;19,65446049;440,6699328;0,0;-0,1953;49,41176605;79,0;102,0;1041,0;10,81999969;12,0;0,3047;17,3951931;0;;;;SmoothCondition
0,0;0,0;18,93388445;437,2652353;0,0;-0,3281;41,5686264;79,0;105,0;1352,0;15,93999958;12,0;0,3867;17,39006805;0;;;;SmoothCondition
0,70001221;9,682740211;18,37844052;428,5778331;9,682740211;-0,3789;22,35294151;79,0;119,0;1888,0;20,64999962;15,0;0,4141;17,38151741;0;;;;SmoothCondition
0,70001221;13,96115971;17,90556258;418,9546908;4,278419499;-0,5156;78,4313736;79,0;113,0;1152,0;13,59000015;13,0;0,4336;17,37005806;0;;;;SmoothCondition
0,59997559;16,43813896;17,47396764;408,6875104;2,47697925;-0,6445;75,6862793;79,0;119,0;1515,0;20,64999962;13,0;0,582;17,36958694;0;;;;SmoothCondition
0,59997559;21,61728096;17,11743271;397,7973902;5,179142;-0,7773;67,45098114;79,0;193,0;1978,0;38,08000183;14,0;0,6289;17,37405205;0;;;;SmoothCondition
0,70001221;29,04821777;16,89225272;389,1876792;7,43093681;-0,8242;0,0;79,0;131,0;2440,0;40,79000092;15,0;0,6015;17,3661499;0;;;;SmoothCondition
0,5;35,12807465;16,78341566;384,4161105;6,07985688;-0,9882;80,39215851;79,0;141,0;1706,0;20,98999977;13,0;0,5703;17,3246994;0;;;;SmoothCondition
0,5;36,92951965;16,6895907;380,0255289;1,801445;-1,1288;78,8235321;79,0;172,0;1715,0;28,65999985;13,0;0,6328;17,33690262;0;;;;SmoothCondition
0,29998779;41,65829849;16,63704865;377,1859883;4,72877884;-1,1952;67,45098114;80,0;189,0;1937,0;36,25;13,0;0,6875;17,34412766;0;;;;SmoothCondition
0,29998779;46,38707733;16,65581365;378,2995875;4,72877884;-1,2733;80,0;80,0;203,0;2303,0;41,38999939;14,0;0,7539;17,34441376;0;;;;SmoothCondition
-0,90002442;50,89067459;16,76089756;384,9315867;4,50359726;-1,2382;0,0;80,0;135,0;2289,0;43,22999954;15,0;0,7382;17,33718681;0;;;;SmoothCondition
-1,20001221;54,04319763;16,92227649;395,5531348;3,15252304;-1,1679;0,0;81,0;116,0;2215,0;27,92000008;14,0;0,6914;17,30208588;0;;;;SmoothCondition
-1,19995118;52,46693802;17,04612547;403,5551897;-1,57625961;-1,1054;0,0;81,0;113,0;2145,0;26,03000069;11,0;0,6562;17,28136444;0;;;;SmoothCondition
-1,19995118;52,46693802;17,16246846;411,0971381;0,0;-1,0233;0,0;81,0;112,0;2041,0;25,28000069;11,0;0,6093;17,29228592;0;;;;SmoothCondition
-1,40002442;51,56622314;17,25254052;416,8965373;-0,90071488;-0,8749;0,0;81,0;110,0;1849,0;23,5;11,0;0,5781;17,29267502;0;;;;SmoothCondition
-1,59997559;47,06261826;17,27505848;418,2303619;-4,50360488;-0,6953;0,0;81,0;107,0;1572,0;19,92000008;11,0;0,4804;17,28591728;0;;;;SmoothCondition
-1,70001221;33,77699661;17,08740844;409,7478428;-13,28562165;-0,5547;0,0;81,0;106,0;1343,0;16,72999954;11,0;0,4492;17,27503204;0;;;;SmoothCondition
-1,7000122;28,37267876;16,79842741;397,9343819;-5,40431785;-0,3321;13,33333397;81,0;106,0;1032,0;10,32999992;11,0;0,3672;17,24787903;0;;;;SmoothCondition
-2,09997558;21,39209938;16,43813946;386,5157297;-6,98057938;-0,0665;20,3921566;81,0;104,0;908,0;9,170000076;9,0;0,2148;17,26044655;0;;;;SmoothCondition
-1,89996338;14,18633938;15,98027348;375,6078603;-7,20576;0,2304;22,74509811;81,0;103,0;901,0;8,930000305;8,0;0,082;17,30055618;0;;;;SmoothCondition
-1,59997559;8,106479645;15,46235947;367,2623343;-6,079859735;0,4999;22,74509811;81,0;102,0;873,0;8,890000343;9,0;-0,0625;17,3826561;0;;;;SmoothCondition
-1,5;8,106479645;14,88815051;355,3995742;0,0;0,5819;23,52941132;81,0;102,0;849,0;8,380000114;9,0;-0,1133;17,3826561;0;;;;SmoothCondition
-1,40002441;2,70216012;14,17132751;341,2908775;-5,404319525;0,7342;21,96078491;81,0;102,0;826,0;7,650000095;9,0;-0,1406;17,3826561;0;;;;SmoothCondition
-1,5;1,12590003;13,47702253;329,8088981;-1,57626009;0,8436;25,88235283;81,0;102,0;797,0;7,840000153;9,0;-0,2773;17,3826561;0;;;;SmoothCondition
-1,10003662;0,0;12,88029548;324,0764921;-1,12590003;0,992;25,49019623;81,0;102,0;807,0;7,789999962;9,0;-0,3359;17,3826561;0;;;;SmoothCondition
-1,0;0,0;12,38865249;321,9617785;0,0;1,0506;26,27450943;81,0;102,0;799,0;7,610000134;9,0;-0,3359;17,3826561;0;;;;SmoothCondition
-0,7999878;0,0;11,9683165;321,5927987;0,0;1,2225;25,09803963;81,0;102,0;806,0;7,670000076;10,0;-0,3203;17,3826561;0;;;;SmoothCondition
-0,40002442;0,0;11,65681751;323,1561629;0,0;1,3592;25,09803963;82,0;102,0;799,0;7,900000095;10,0;-0,3789;17,3826561;0;;;;SmoothCondition
-0,10003662;0,0;11,43539051;325,3644104;0,0;1,4412;25,49019623;82,0;102,0;804,0;7,769999981;10,0;-0,4375;17,3826561;0;;;;SmoothCondition
-0,10003662;0,0;11,31904751;327,2306931;0,0;1,5271;25,49019623;82,0;101,0;799,0;7,599999905;10,0;-0,5078;17,3826561;0;;;;SmoothCondition
-0,10003662;0,0;11,28527052;327,9375265;0,0;1,4959;24,70588303;82,0;101,0;800,0;7,679999828;10,0;-0,4922;17,3826561;0;;;;SmoothCondition
-0,20001221;0,0;11,28527052;327,9375265;0,0;1,4256;24,70588303;82,0;101,0;804,0;7,769999981;10,0;-0,4531;17,3826561;0;;;;SmoothCondition
0,0;0,0;11,28527052;327,9375265;0,0;1,3904;25,49019623;82,0;102,0;803,0;7,869999886;10,0;-0,4219;17,3826561;0;;;;SmoothCondition
0,0;0,0;11,28527052;327,9375265;0,0;1,3201;25,09803963;82,0;101,0;804,0;7,789999962;11,0;-0,3789;17,3826561;0;;;;SmoothCondition
0,0;0,0;11,28527052;327,9375265;0,0;1,1873;25,49019623;82,0;101,0;799,0;7,840000153;11,0;-0,3476;17,3826561;0;;;;SmoothCondition
0,0;0,0;11,28527052;327,9375265;0,0;1,0233;25,09803963;82,0;101,0;802,0;7,769999981;10,0;-0,2461;17,3826561;0;;;;SmoothCondition
0,0;0,0;8,736983708;280,9866909;0,0;-0,4023;20,3921566;78,0;101,0;881,0;7,630000114;11,0;0,3789;22,89611053;0;;;;SmoothCondition
-0,0999756;6,755399704;7,896311692;240,5337032;6,755399704;-0,3906;24,31372643;78,0;100,0;850,0;7,630000114;13,0;0,3828;22,89611053;0;;;;SmoothCondition
-0,0999756;5,629499912;7,085663704;203,5055808;-1,125899792;-0,5039;35,68627548;78,0;101,0;1124,0;8,079999924;11,0;0,4297;22,9485321;0;;;;SmoothCondition
-0,0999756;4,728779793;6,293780696;168,4014643;-0,900720119;-0,4765;16,47058868;78,0;104,0;1124,0;11,94999981;13,0;0,418;23,03520584;0;;;;SmoothCondition
-0,0999756;7,430940151;5,580710741;135,2099291;2,702160358;-0,6718;44,70588303;78,0;105,0;1063,0;11,94999981;14,0;0,5117;23,08907127;0;;;;SmoothCondition
-0,2000122;8,331659317;4,942700748;106,3888506;0,900719166;-0,6406;57,25490189;78,0;144,0;1577,0;21,48999977;15,0;0,4883;23,17276382;0;;;;SmoothCondition
-0,3999634;13,96115971;4,46606979;83,55350676;5,629500393;-0,7851;68,62744904;78,0;129,0;2162,0;24,81999969;17,0;0,5312;23,23617554;0;;;;SmoothCondition
-0,5;18,23958015;4,120793815;66,48557135;4,27842044;-0,9725;77,2549057;78,0;152,0;2015,0;22,92000008;16,0;0,6172;23,29264259;0;;;;SmoothCondition
-0,7000122;24,09425926;3,940649855;57,15428901;5,85467911;-1,0506;65,09803772;78,0;178,0;2464,0;40,11000061;15,0;0,625;23,34025002;0;;;;SmoothCondition
-0,7999878;31,3000164;3,985685789;59,53454688;7,20575714;-1,1053;13,33333397;78,0;122,0;2464,0;31,89999962;17,0;0,6601;23,36549568;0;;;;SmoothCondition
-0,7000122;35,35326004;4,162076819;68,85791222;4,05324364;-1,1756;61,17647171;78,0;129,0;1554,0;20,04000092;14,0;0,6914;23,3227253;0;;;;SmoothCondition
-0,9000244;37,15470123;4,406021845;81,53592598;1,80144119;-1,2498;56,86274719;79,0;140,0;1689,0;24,0;14,0;0,7422;23,27650261;0;;;;SmoothCondition
-1,0;40,30722046;4,740038868;99,00468525;3,15251923;-1,3045;54,11764908;79,0;153,0;1842,0;28,62000084;14,0;0,8047;23,24041557;0;;;;SmoothCondition
-0,7999878;43,91009903;5,179139896;122,0262123;3,60287857;-1,3866;45,49019623;79,0;152,0;1984,0;32,04999924;14,0;0,8125;23,25209236;0;;;;SmoothCondition
-0,7999878;46,83743668;5,73083084;149,8894734;2,92733765;-1,4451;43,52941132;79,0;140,0;2086,0;31,35000038;14,0;0,8476;23,24558449;0;;;;SmoothCondition
-1,0;49,53959656;6,410123805;181,7913695;2,70215988;-1,4959;33,33333206;79,0;128,0;2226,0;27,17000008;13,0;0,8672;23,21431732;0;;;;SmoothCondition
-0,8999634;51,11585999;7,168229806;215,0711998;1,57626343;-1,492;34,50980377;80,0;129,0;2285,0;27,45999908;13,0;0,8789;23,16532898;0;;;;SmoothCondition
-0,6999512;52,46693802;7,982630773;248,9604593;1,35107803;-1,5076;42,35294342;80,0;139,0;2349,0;30,32999992;13,0;0,8945;23,13271713;0;;;;SmoothCondition
-0,7000122;53,81801987;8,849573771;283,1567367;1,35108185;-1,4022;1,960784316;80,0;125,0;1714,0;34,22000122;13,0;0,8242;23,10946083;0;;;;SmoothCondition
-0,7999878;55,39427567;9,772811699;317,6813506;1,5762558;-1,4686;76,47058868;80,0;128,0;1762,0;13,93000031;13,0;0,8281;22,88871956;0;;;;SmoothCondition
-1,0999756;55,39427567;10,69604963;350,4723342;0,0;-1,5155;54,11764908;80,0;145,0;1819,0;26,96999931;12,0;0,8203;22,8184185;0;;;;SmoothCondition
-1,1000366;56,74535751;11,64180559;383,5649786;1,35108184;-1,5389;31,76470566;80,0;134,0;1839,0;25,60000038;12,0;0,832;22,73043823;0;;;;SmoothCondition
-0,9000244;57,87125778;12,60632655;416,5448527;1,12590027;-1,4334;38,03921509;81,0;135,0;1865,0;25,11000061;12,0;0,8086;22,63024139;0;;;;SmoothCondition
-0,8999634;58,54679871;13,58210653;448,6546615;0,67554093;-1,4295;39,2156868;81,0;141,0;1889,0;27,20999908;12,0;0,8281;22,53706169;0;;;;SmoothCondition
-0,8000488;59,89787674;14,58040447;480,872984;1,35107803;-1,2265;24,70588303;81,0;127,0;1911,0;23,05999947;12,0;0,7578;22,43597031;0;;;;SmoothCondition
-0,8000488;60,34823608;15,58620841;511,7443013;0,45035934;-1,2499;27,05882454;81,0;125,0;1931,0;21,35000038;12,0;0,7969;22,32633591;0;;;;SmoothCondition
-1,3000488;60,79859924;16,59951839;541,2294295;0,45036316;-1,1249;45,09804153;81,0;141,0;1972,0;25,81999969;12,0;0,75;22,25439262;0;;;;SmoothCondition
-1,2000122;61,69932175;17,62784042;569,9582681;0,90072251;-0,8398;37,64706039;82,0;149,0;1989,0;29,62999916;12,0;0,6641;22,21653366;0;;;;SmoothCondition
-0,9000244;63,05039978;18,67868042;598,5381369;1,35107803;-0,6992;0,0;82,0;119,0;1950,0;22,30999947;12,0;0,6445;22,10106277;0;;;;SmoothCondition
0,0;62,60003281;19,7220143;624,2140583;-0,45036697;-0,5859;9,411765099;82,0;112,0;1918,0;17,0;12,0;0,6016;21,91236496;0;;;;SmoothCondition
0,0;61,69932175;20,75033633;646,4121891;-0,90071106;-0,4648;0,0;82,0;111,0;1867,0;20,97999954;12,0;0,5586;21,78018379;0;;;;SmoothCondition
-0,4000244;60,34823608;21,75614026;664,6616588;-1,35108567;-0,3242;0,0;82,0;110,0;1810,0;19,72999954;12,0;0,4961;21,64489365;0;;;;SmoothCondition
-0,2000122;58,32162094;22,72816728;678,3398715;-2,02661514;-0,2851;21,96078491;82,0;117,0;1802,0;20,84000015;12,0;0,4102;21,53051567;0;;;;SmoothCondition
0,1000366;56,97053528;23,6776762;688,5411621;-1,35108566;-0,2109;31,76470566;82,0;125,0;1822,0;23,78000069;12,0;0,4023;21,35098076;0;;;;SmoothCondition
0,0;57,42089844;24,63469118;697,4059085;0,45036316;-0,1758;30,58823586;82,0;127,0;1839,0;23,78000069;12,0;0,375;21,35098076;0;;;;SmoothCondition
0,7000122;57,87125778;25,59921214;704,897151;0,45035934;-0,1406;30,19607925;82,0;125,0;1858,0;22,03000069;12,0;0,3242;21,25566101;0;;;;SmoothCondition
0,7000122;58,77198029;26,57874514;711,4656899;0,90072251;-0,1211;22,35294151;82,0;118,0;1872,0;18,15999985;12,0;0,2891;21,11914063;0;;;;SmoothCondition
0,5;59,22233582;27,56578407;716,5626317;0,45035553;-0,0781;21,17647171;82,0;117,0;1877,0;19,14999962;12,0;0,2891;20,99919319;0;;;;SmoothCondition
-0,1000366;59,44752121;28,55657609;719,9130144;0,22518539;-0,0352;10,98039246;82,0;114,0;1870,0;17,61000061;12,0;0,3047;20,79496765;0;;;;SmoothCondition
-0,0999756;59,67269897;29,55112108;721,4958599;0,22517776;0,0781;0,0;82,0;110,0;1836,0;17,61000061;12,0;0,2461;20,79496765;0;;;;SmoothCondition
-0,2999878;58,77198029;30,53065408;720,191127;-0,90071868;0,3515;0,0;82,0;109,0;1716,0;19,51000023;12,0;0,1406;20,67529106;0;;;;SmoothCondition
0,0;56,74535751;31,47641004;715,1304927;-2,02662278;0,6014;0,0;82,0;108,0;1449,0;18,65999985;12,0;0,0078;20,56332016;0;;;;SmoothCondition
-0,5;51,56622314;32,33584709;704,4274127;-5,17913437;0,867;0,0;82,0;106,0;1182,0;15,46000004;12,0;-0,1367;20,45457458;0;;;;SmoothCondition
-0,2999878;42,3338356;33,04141102;687,8932354;-9,23238754;0,9685;6,666666985;82,0;105,0;1123,0;11,13000011;10,0;-0,1914;20,26041985;0;;;;SmoothCondition
-1,2999878;30,39929962;33,54806601;669,2465228;-11,93453598;0,9724;19,2156868;82,0;104,0;914,0;8,960000038;10,0;-0,2539;20,16539001;0;;;;SmoothCondition
-2,0999756;27,2467804;34,00217902;650,6339863;-3,15251922;1,0154;14,90196133;82,0;102,0;1024,0;11,01000023;10,0;-0,3125;20,09080124;0;;;;SmoothCondition
-2,3999634;26,79641914;34,448786;631,7154665;-0,45036126;1,1209;0,0;82,0;102,0;913,0;11,01000023;10,0;-0,3515;20,09080124;0;;;;SmoothCondition
-2,5999756;26,12088013;34,88413401;612,5843391;-0,67553901;1,156;23,52941132;82,0;102,0;897,0;6,079999924;10,0;-0,4023;19,91721535;0;;;;SmoothCondition
-2,9000244;23,41871834;35,27444598;594,032006;-2,70216179;1,1443;24,31372643;82,0;102,0;906,0;9,010000229;10,0;-0,4336;19,80922508;0;;;;SmoothCondition
-2,5;21,1669178;35,62722794;576,1890993;-2,25180054;1,1834;19,2156868;82,0;102,0;884,0;8,670000076;10,0;-0,4531;19,76781082;0;;;;SmoothCondition
-2,5;19,14029884;35,94623292;559,1791605;-2,02661896;1,2576;24,31372643;82,0;102,0;901,0;8,930000305;10,0;-0,5;19,75248909;0;;;;SmoothCondition
-1,7000122;10,80864048;36,12637693;547,9557669;-8,33165836;1,3318;23,13725471;82,0;102,0;882,0;8,779999733;11,0;-0,5781;19,76697731;0;;;;SmoothCondition
-1,7999878;10,80864048;36,30652094;536,6663696;0,0;1,4021;23,52941132;82,0;102,0;850,0;8,350000381;11,0;-0,6015;19,82692528;0;;;;SmoothCondition
-0,9000244;6,305039883;36,41160494;529,5691297;-4,503600597;1,4411;24,70588303;82,0;101,0;829,0;7,599999905;11,0;-0,6054;19,82692528;0;;;;SmoothCondition
-0,1000366;3,152519941;36,46414694;525,8436402;-3,152519942;1,4958;25,49019623;82,0;101,0;801,0;7,510000229;11,0;-0,6211;19,82692528;0;;;;SmoothCondition
0,0999756;0,90072;36,47915894;524,7438063;-2,251799941;1,531;25,09803963;82,0;101,0;807,0;7,71999979;11,0;-0,5976;19,82692528;0;;;;SmoothCondition
0,4000244;0,0;36,47915894;524,7438063;-0,90072;1,5622;25,49019623;82,0;101,0;804,0;7,75;11,0;-0,6015;19,82692528;0;;;;SmoothCondition
0,8000488;0,0;36,47915894;524,7438063;0,0;1,5896;25,09803963;82,0;101,0;804,0;7,789999962;10,0;-0,6367;19,82692528;0;;;;SmoothCondition
0,6000366;0,0;36,47915894;524,7438063;0,0;1,5661;24,31372643;82,0;101,0;801,0;7,599999905;11,0;-0,6523;19,82692528;0;;;;SmoothCondition
0,2000122;0,0;36,47915894;524,7438063;0,0;1,5544;24,70588303;82,0;101,0;798,0;7,940000057;10,0;-0,6172;19,82692528;0;;;;SmoothCondition
-0,0999756;0,0;36,47915894;524,7438063;0,0;1,3201;24,70588303;81,0;101,0;800,0;7,460000038;11,0;-0,5;19,82692528;0;;;;SmoothCondition
-0,0999756;0,0;36,36656894;532,3110366;0,0;0,9803;40,39215851;81,0;100,0;1188,0;11,42000008;11,0;-0,3281;19,82692528;0;;;;SmoothCondition
-0,1999512;0,0;36,27274394;538,7047948;0,0;0,7109;16,86274529;81,0;104,0;867,0;11,02999973;11,0;-0,2109;19,89619255;0;;;;SmoothCondition
-0,1999512;0,0;36,19393095;544,1339065;0,0;0,5859;17,64705849;81,0;103,0;932,0;7,210000038;12,0;-0,1797;19,95551872;0;;;;SmoothCondition
-0,0999756;0,0;36,07008194;552,2995113;0,0;0,5117;24,31372643;81,0;101,0;910,0;9,630000114;12,0;-0,1055;20,00074005;0;;;;SmoothCondition
0,2999878;8,331659317;36,07008194;552,2995113;8,331659317;0,4179;32,15686417;81,0;102,0;1181,0;13,47999954;11,0;-0,0508;20,01367569;0;;;;SmoothCondition
0,5999756;8,556839943;35,98000995;556,8365836;0,225180626;0,2773;29,01960754;81,0;107,0;1551,0;17,55999947;12,0;0,0117;20,01207733;0;;;;SmoothCondition
0,6999512;9,007200241;35,82613695;563,8092785;0,450360298;0,1094;22,74509811;81,0;113,0;1963,0;17,19000053;15,0;0,0977;20,00575256;0;;;;SmoothCondition
0,5999756;10,5834589;35,60095694;572,2247612;1,576258659;0,0391;21,56862831;81,0;117,0;2316,0;20,95999908;14,0;0,1406;20,03929138;0;;;;SmoothCondition
0,5999756;15,76259995;35,342;578,5135544;5,17914105;-0,0274;3,529411793;81,0;117,0;1777,0;13,52000046;14,0;0,168;20,03204155;0;;;;SmoothCondition
0,5;17,11367989;35,038007;584,0512971;1,35107994;-0,1719;16,47058868;80,0;106,0;1224,0;13,94999981;11,0;0,2383;20,02249527;0;;;;SmoothCondition
0,5;17,11367989;34,70398998;589,3073491;0,0;-0,3515;28,23529434;80,0;106,0;1362,0;15,02000046;12,0;0,332;20,02295303;0;;;;SmoothCondition
0,5999756;18,23958015;34,33619597;593,2321669;1,12590026;-0,4258;25,49019623;80,0;109,0;1452,0;12,77000046;13,0;0,3828;20,01217651;0;;;;SmoothCondition
0,5;21,39209938;33,96089598;594,375201;3,15251923;-0,414;15,68627453;80,0;107,0;1490,0;14,30000019;12,0;0,3672;20,01378632;0;;;;SmoothCondition
0,0;20,94173813;33,529301;594,2483657;-0,45036125;-0,3984;0,0;80,0;105,0;1375,0;12,89999962;12,0;0,3594;20,01708794;0;;;;SmoothCondition
-0,2000122;21,1669178;33,05642302;592,2667071;0,22517967;-0,4023;3,137254953;80,0;104,0;1273,0;12,05000019;11,0;0,3594;20,01495552;0;;;;SmoothCondition
-0,1999512;16,88849831;32,48596699;590,8384583;-4,27841949;-0,4062;14,11764717;79,0;103,0;1235,0;11,31999969;11,0;0,3633;20,00773811;0;;;;SmoothCondition
-0,2999878;16,43813896;31,88548701;588,0699669;-0,45035935;-0,4414;16,07843208;79,0;103,0;1231,0;11,71000004;11,0;0,3672;20,00588989;0;;;;SmoothCondition
-0,5;15,98777962;31,25498301;583,7962209;-0,45035934;-0,4375;20,0;79,0;104,0;1247,0;11,56999969;11,0;0,3672;20,00768089;0;;;;SmoothCondition
-0,2000122;15,98777962;30,59820807;577,4318285;0,0;-0,4375;14,11764717;79,0;103,0;1233,0;10,64999962;11,0;0,3672;19,98955727;0;;;;SmoothCondition
-0,2000122;15,98777962;29,94143314;570,1901074;0,0;-0,3945;14,90196133;79,0;102,0;1193,0;10,93999958;11,0;0,3437;19,97315788;0;;;;SmoothCondition
0,0999756;16,43813896;29,26964616;560,6445265;0,45035934;-0,2227;0,0;79,0;102,0;1090,0;9,93999958;11,0;0,2773;19,95658302;0;;;;SmoothCondition
0,1999512;14,18633938;28,54156419;550,0961833;-2,25179958;-0,1484;0,0;79,0;102,0;984,0;8,930000305;11,0;0,2695;19,93151665;0;;;;SmoothCondition
0,3999634;14,18633938;27,8022232;537,7734863;0,0;-0,1211;9,8039217;79,0;101,0;916,0;8,909999847;11,0;0,2891;19,91333199;0;;;;SmoothCondition
